population,gain
57.66691122523845,8.333333333333332
57.740278796771825,8.333333333333332
57.81364636830521,8.333333333333332
57.887013939838596,8.333333333333332
57.96038151137197,8.333333333333332
58.03374908290535,8.333333333333332
58.10711665443874,8.333333333333332
58.180484225972116,8.333333333333332
58.253851797505504,8.333333333333332
58.327219369038886,8.333333333333332
58.40058694057226,8.333333333333332
58.47395451210565,8.333333333333332
58.54732208363903,8.333333333333332
58.620689655172406,8.333333333333332
58.694057226705795,8.333333333333332
58.767424798239176,8.333333333333332
58.840792369772565,8.333333333333332
58.91415994130595,16.666666666666664
58.98752751283932,16.666666666666664
59.06089508437271,16.666666666666664
59.13426265590609,16.666666666666664
59.207630227439466,16.666666666666664
59.280997798972855,16.666666666666664
59.35436537050624,16.666666666666664
59.427732942039626,16.666666666666664
59.501100513573,16.666666666666664
59.57446808510638,16.666666666666664
59.64783565663977,16.666666666666664
59.721203228173145,16.666666666666664
59.79457079970653,16.666666666666664
59.867938371239916,16.666666666666664
59.94130594277329,16.666666666666664
60.01467351430667,16.666666666666664
60.08804108584006,16.666666666666664
60.161408657373435,16.666666666666664
60.234776228906824,16.666666666666664
60.308143800440206,16.666666666666664
60.38151137197359,16.666666666666664
60.454878943506976,16.666666666666664
60.52824651504035,16.666666666666664
60.60161408657373,16.666666666666664
60.67498165810712,16.666666666666664
60.748349229640496,16.666666666666664
60.821716801173885,16.666666666666664
60.89508437270727,16.666666666666664
60.96845194424064,16.666666666666664
61.04181951577403,16.666666666666664
61.11518708730741,16.666666666666664
61.188554658840786,16.666666666666664
61.261922230374175,16.666666666666664
61.33528980190756,16.666666666666664
61.40865737344093,16.666666666666664
61.48202494497432,16.666666666666664
61.5553925165077,16.666666666666664
61.62876008804109,16.666666666666664
61.702127659574465,16.666666666666664
61.77549523110785,16.666666666666664
61.848862802641236,16.666666666666664
61.92223037417462,16.666666666666664
61.99559794570799,16.666666666666664
62.06896551724138,16.666666666666664
62.14233308877476,16.666666666666664
62.21570066030815,16.666666666666664
62.289068231841526,16.666666666666664
62.36243580337491,16.666666666666664
62.435803374908296,16.666666666666664
62.50917094644167,16.666666666666664
62.58253851797505,16.666666666666664
62.65590608950844,25.0
62.729273661041816,25.0
62.802641232575205,25.0
62.87600880410859,25.0
62.94937637564196,25.0
63.02274394717535,25.0
63.09611151870873,25.0
63.169479090242106,25.0
63.242846661775495,25.0
63.31621423330888,25.0
63.38958180484225,25.0
63.46294937637565,25.0
63.53631694790902,25.0
63.60968451944241,25.0
63.68305209097579,25.0
63.75641966250917,25.0
63.829787234042556,25.0
63.90315480557594,25.0
63.97652237710931,25.0
64.0498899486427,25.0
64.12325752017608,25.0
64.19662509170946,25.0
64.26999266324285,25.0
64.34336023477623,25.0
64.41672780630961,25.0
64.49009537784299,25.0
64.56346294937637,25.0
64.63683052090975,25.0
64.71019809244314,25.0
64.78356566397653,25.0
64.8569332355099,25.0
64.93030080704328,25.0
65.00366837857668,25.0
65.07703595011006,25.0
65.15040352164343,25.0
65.22377109317682,25.0
65.2971386647102,25.0
65.37050623624357,25.0
65.44387380777697,25.0
65.51724137931035,25.0
65.59060895084373,25.0
65.66397652237711,25.0
65.7373440939105,25.0
65.81071166544388,25.0
65.88407923697726,25.0
65.95744680851064,25.0
66.03081438004402,25.0
66.1041819515774,25.0
66.17754952311078,25.0
66.25091709464417,25.0
66.32428466617755,25.0
66.39765223771093,25.0
66.47101980924431,25.0
66.54438738077769,25.0
66.61775495231109,25.0
66.69112252384446,25.0
66.76449009537784,25.0
66.83785766691123,25.0
66.9112252384446,25.0
66.984592809978,25.0
67.05796038151138,25.0
67.13132795304475,25.0
67.20469552457814,33.33333333333333
67.27806309611152,33.33333333333333
67.35143066764489,33.33333333333333
67.42479823917829,33.33333333333333
67.49816581071167,33.33333333333333
67.57153338224505,33.33333333333333
67.64490095377843,33.33333333333333
67.71826852531181,33.33333333333333
67.7916360968452,33.33333333333333
67.86500366837858,33.33333333333333
67.93837123991196,33.33333333333333
68.01173881144534,33.33333333333333
68.08510638297872,33.33333333333333
68.15847395451212,33.33333333333333
68.23184152604549,33.33333333333333
68.30520909757887,33.33333333333333
68.37857666911226,33.33333333333333
68.45194424064563,33.33333333333333
68.52531181217901,33.33333333333333
68.59867938371241,33.33333333333333
68.67204695524578,33.33333333333333
68.74541452677916,33.33333333333333
68.81878209831255,33.33333333333333
68.89214966984592,33.33333333333333
68.96551724137932,33.33333333333333
69.0388848129127,33.33333333333333
69.11225238444607,33.33333333333333
69.18561995597946,33.33333333333333
69.25898752751284,33.33333333333333
69.33235509904621,33.33333333333333
69.4057226705796,33.33333333333333
69.47909024211299,33.33333333333333
69.55245781364637,33.33333333333333
69.62582538517975,33.33333333333333
69.69919295671313,33.33333333333333
69.77256052824652,33.33333333333333
69.8459280997799,33.33333333333333
69.91929567131328,33.33333333333333
69.99266324284666,33.33333333333333
70.06603081438004,33.33333333333333
70.13939838591344,33.33333333333333
70.2127659574468,33.33333333333333
70.28613352898019,33.33333333333333
70.35950110051358,33.33333333333333
70.43286867204695,33.33333333333333
70.50623624358033,33.33333333333333
70.57960381511373,33.33333333333333
70.6529713866471,33.33333333333333
70.72633895818048,33.33333333333333
70.79970652971387,33.33333333333333
