precision,recall,threshold
0.01509433962264151,1.0,0.0007980988366736504
0.015113350125944584,1.0,0.0007985064255361677
0.015132408575031526,1.0,0.0007999483119515976
0.015151515151515152,1.0,0.0008017792042061142
0.015170670037926675,1.0,0.0008022580767220402
0.015189873417721518,1.0,0.0008024260800889615
0.015209125475285171,1.0,0.0008045264234712778
0.015228426395939087,1.0,0.0008055325013212838
0.015247776365946633,1.0,0.0008067210847866689
0.015267175572519083,1.0,0.0008085254962493581
0.015286624203821656,1.0,0.0008130665864129157
0.015306122448979591,1.0,0.0008143883558643628
0.01532567049808429,1.0,0.0008146099477281067
0.015345268542199489,1.0,0.0008149131096201033
0.015364916773367477,1.0,0.0008160404565812876
0.015384615384615385,1.0,0.0008161453088327518
0.01540436456996149,1.0,0.0008222159194455116
0.015424164524421594,1.0,0.000822897260357112
0.015444015444015444,1.0,0.0008231886009941587
0.015463917525773196,1.0,0.0008232191371335078
0.015483870967741935,1.0,0.0008319379795029826
0.015503875968992248,1.0,0.0008322035564384646
0.015523932729624839,1.0,0.0008327958681488241
0.015544041450777202,1.0,0.0008333746631501819
0.01556420233463035,1.0,0.0008393134562062698
0.015584415584415584,1.0,0.0008402661127337848
0.015604681404421327,1.0,0.0008406309661572658
0.015625,1.0,0.0008413595783403158
0.01564537157757497,1.0,0.000842042095474307
0.015665796344647518,1.0,0.0008453181725796175
0.01568627450980392,1.0,0.0008465386557510275
0.015706806282722512,1.0,0.0008482513790267695
0.015727391874180863,1.0,0.0008487796064388404
0.015748031496062992,1.0,0.0008496689393955524
0.01576872536136662,1.0,0.000854674364024166
0.015789473684210527,1.0,0.0008574928652044693
0.015810276679841896,1.0,0.0008576832026490447
0.0158311345646438,1.0,0.0008612838456671503
0.015852047556142668,1.0,0.0008643980420778855
0.015873015873015872,1.0,0.0008674069115241339
0.015894039735099338,1.0,0.0008679213931999614
