target,score,cum_target,gain,population
0,0.003221385103847151,12,1.0,288.0007336757153
0,0.0031978353279360407,12,1.0,289.0007336757153
0,0.0031720558893644705,12,1.0,290.0007336757153
0,0.0031559975968319673,12,1.0,291.0007336757153
0,0.003149967398346155,12,1.0,292.0007336757153
0,0.003135172023502394,12,1.0,293.0007336757153
0,0.0031270582986547245,12,1.0,294.0007336757153
0,0.0031138830411870095,12,1.0,295.0007336757153
0,0.0030996937292708244,12,1.0,296.0007336757153
0,0.0030902615586703383,12,1.0,297.0007336757153
0,0.0030633377134163062,12,1.0,298.0007336757153
0,0.00306178054700747,12,1.0,299.0007336757153
0,0.0030502611628282646,12,1.0,300.0007336757153
0,0.0030427846809279414,12,1.0,301.0007336757153
0,0.002996433753194403,12,1.0,302.0007336757153
0,0.0029788582895109877,12,1.0,303.0007336757153
0,0.0029700737641682904,12,1.0,304.0007336757153
0,0.002941849842841803,12,1.0,305.0007336757153
0,0.0029396367679345634,12,1.0,306.0007336757153
0,0.0029354326481578516,12,1.0,307.0007336757153
0,0.002930781064535297,12,1.0,308.0007336757153
0,0.0029297880024412967,12,1.0,309.0007336757153
0,0.002926463200236699,12,1.0,310.0007336757153
0,0.0029182954775960235,12,1.0,311.0007336757153
0,0.0029147726188553913,12,1.0,312.0007336757153
0,0.0028873134288759437,12,1.0,313.0007336757153
0,0.0028743035906788777,12,1.0,314.0007336757153
0,0.002871539368506106,12,1.0,315.0007336757153
0,0.0028650672134269434,12,1.0,316.0007336757153
0,0.0028467307802449307,12,1.0,317.0007336757153
0,0.0028324425252247683,12,1.0,318.0007336757153
0,0.0028264741820022404,12,1.0,319.0007336757153
0,0.0028236822984114723,12,1.0,320.0007336757153
0,0.0028178788522169175,12,1.0,321.0007336757153
0,0.002813129288575564,12,1.0,322.0007336757153
0,0.0028077547219319708,12,1.0,323.0007336757153
0,0.0027995080377017103,12,1.0,324.0007336757153
0,0.0027974234945808227,12,1.0,325.0007336757153
0,0.002775551499166541,12,1.0,326.0007336757153
0,0.0027656005028745723,12,1.0,327.0007336757153
0,0.002760044877782784,12,1.0,328.0007336757153
0,0.0027594740611031924,12,1.0,329.0007336757153
0,0.0027558149257890436,12,1.0,330.0007336757153
0,0.002740157612032722,12,1.0,331.0007336757153
0,0.002737235655036284,12,1.0,332.0007336757153
0,0.002720784452831377,12,1.0,333.0007336757153
0,0.002720009556763571,12,1.0,334.0007336757153
0,0.002714141522079248,12,1.0,335.0007336757153
0,0.0027132509649973376,12,1.0,336.0007336757153
0,0.002696184164700052,12,1.0,337.0007336757153
0,0.0026846410367673858,12,1.0,338.0007336757153
0,0.0026597889510963073,12,1.0,339.0007336757153
0,0.002657313793179063,12,1.0,340.0007336757153
0,0.002652736970704726,12,1.0,341.0007336757153
0,0.0026417958012875,12,1.0,342.0007336757153
0,0.0026313116667058137,12,1.0,343.0007336757153
0,0.002618147970326562,12,1.0,344.0007336757153
0,0.002617530326384488,12,1.0,345.0007336757153
0,0.0026159987479736422,12,1.0,346.0007336757153
0,0.002591854446095949,12,1.0,347.0007336757153
0,0.002535776278690005,12,1.0,348.0007336757153
0,0.002527331563767284,12,1.0,349.0007336757153
0,0.002522648387587055,12,1.0,350.0007336757153
0,0.002522221702511531,12,1.0,351.0007336757153
0,0.002514514002889963,12,1.0,352.0007336757153
0,0.0025143866878385266,12,1.0,353.0007336757153
0,0.002513748077711002,12,1.0,354.0007336757153
0,0.002509628056982264,12,1.0,355.0007336757153
0,0.0024966859481700596,12,1.0,356.0007336757153
0,0.002486492642953326,12,1.0,357.0007336757153
0,0.0024810095436136916,12,1.0,358.0007336757153
0,0.002467070351161569,12,1.0,359.0007336757153
